,CountryCode,ShortName,GDP,Life expectancy,Enrollment primary education,Enrollment secondary education,Enrollment tertiary education,Renewable energy consumption,Fossil fuel energy consumption,Year,Education
530,TZA,Tanzania,708.521932325363,61.6256097560976,101.67852783203101,31.6452198028564,2.10865998268127,90.0791356407013,10.840464315959,2010,135.43240761756869
531,TZA,Tanzania,740.3839008298248,62.6320975609756,97.34331893920886,33.3096342086792,3.0138499736785853,89.58421068337229,12.1791618898451,2011,133.66680312156666
532,TZA,Tanzania,827.5288807690898,63.520902439024404,93.0081100463867,34.974048614502,3.9190399646759,88.1735242247949,13.877172312011199,2012,131.9011986255646
533,UGA,Uganda,608.8130238572901,55.8366585365854,117.44805908203101,26.417299270629893,3.918790102005,91.095525308986,8.904474691014002,2010,147.7841484546659
534,UGA,Uganda,591.43862381583,56.463756097560996,109.781303405762,25.3447093963623,4.38131999969482,90.3336788018451,9.666321198154904,2011,139.50733280181913
535,UKR,Ukraine,2973.9964807156202,70.2653658536586,102.362892150879,95.39096069335942,76.6554870605469,2.8805645289808703,80.4495782362408,2010,274.4093399047853
536,UKR,Ukraine,3569.757027404771,70.8092682926829,105.563041687012,93.90599822998051,79.249412536621,2.7330102278557,79.55725004748071,2011,278.7184524536135
537,UKR,Ukraine,3855.4212801318,70.94414634146341,105.973838806152,97.7727737426758,79.7016525268555,2.8335707961044,79.282783693716,2012,283.44826507568325
538,UMC,Upper middle income,5860.44851882962,73.72585771006409,117.54480743408199,84.76380920410159,29.1178493499756,19.1529794622015,85.99253975345758,2010,231.42646598815918
539,UMC,Upper middle income,6924.645315509421,73.9332333815759,117.072479248047,86.95960235595699,30.4963493347168,18.2683654503805,86.61878134379343,2011,234.5284309387208
540,UMC,Upper middle income,7304.074178765641,74.1297845607392,116.690078735352,88.0114517211914,32.8353614807129,18.363736522706002,86.63775638160541,2012,237.5368919372563
541,URY,Uruguay,11938.2750545308,76.3946097560976,112.035766601563,90.3358688354492,63.1523513793945,52.542949572190714,50.1104699617021,2010,265.5239868164067
542,URY,Uruguay,14166.5576672224,76.5411951219512,112.035766601563,90.3358688354492,63.1523513793945,48.5939718163772,56.1545138614322,2011,265.5239868164067
543,URY,Uruguay,15127.644150516699,76.6883902439024,112.035766601563,90.3358688354492,63.1523513793945,46.3742560180793,58.716215778109714,2012,265.5239868164067
544,USA,United States,48374.05645659661,78.5414634146342,99.4575729370117,93.1875991821289,93.2933883666992,7.47892778490904,84.14449790996571,2010,285.93856048583984
545,USA,United States,49781.357490134,78.64146341463409,98.7802276611328,93.5501708984375,95.3319625854492,8.18544254711103,83.68643615698409,2011,287.66236114501953
546,USA,United States,51456.658728035305,78.7414634146342,98.13031005859379,93.6739501953125,94.27670288085942,7.91839642846153,83.70897874737459,2012,286.08096313476574
547,UZB,Uzbekistan,1377.0821404693802,67.858756097561,93.0378875732422,104.53064727783199,8.87380981445313,2.6363345147039903,97.84426505594459,2010,206.44234466552732
548,UZB,Uzbekistan,1544.8277727352402,67.98039024390239,93.307762145996,105.169761657715,8.87380981445313,2.2401467333638,98.1433755046007,2011,207.35133361816412
549,UZB,Uzbekistan,1719.03619624155,68.104,93.1728248596191,104.8502044677735,8.87380981445313,2.37391619326812,98.01140758764221,2012,206.8968391418457
550,VCT,St. Vincent and the Grenadines,6231.713232314611,72.3463902439024,105.035293579102,107.538818359375,64.05832468748834,5.2358652750404815,94.76413472495952,2010,276.63243662596534
551,VCT,St. Vincent and the Grenadines,6183.67692373875,72.518756097561,99.64208221435551,103.553833007813,64.15537699328678,5.1345171030853605,94.86548289691464,2011,267.35129221545526
552,VCT,St. Vincent and the Grenadines,6337.77011183536,72.67185365853659,105.298866271973,100.949516296387,64.15537699328678,5.185191189062921,94.81480881093708,2012,270.4037595616468
553,VEN,Venezuela,13581.3533771018,73.6716097560976,102.513931274414,82.27581787109379,64.15537699328678,10.3240143332818,90.202100364732,2010,248.9451261387946
554,VEN,Venezuela,10754.5928790654,73.7916585365854,102.141288757324,83.23876953125,64.15537699328678,12.3562603102179,88.69583426814579,2011,249.53543528186077
555,VEN,Venezuela,12771.5950361107,73.9257317073171,102.06787109375,85.3671112060547,64.15537699328678,11.197541313112199,89.7246026767495,2012,251.59035929309147
556,VNM,Vietnam,1333.58352635481,75.3117317073171,104.913848876953,52.9237831372889,22.385000228881804,34.7958989351442,70.3281775071395,2010,180.2226322431237
557,VNM,Vietnam,1543.0269503302302,75.45790243902441,104.997909545898,52.9237831372889,24.4293003082275,35.52946562595871,69.5168445601794,2011,182.35099299141442
558,VNM,Vietnam,1755.26542357512,75.6066829268293,104.684341430664,52.9237831372889,24.599609375,35.5792424877634,69.4619048944349,2012,182.2077339429529
559,VUT,Vanuatu,2965.7522301167305,70.8499512195122,122.49356079101601,59.5326995849609,16.796129610730464,39.1407851557651,60.8592148442349,2010,198.82238998670738
560,WLD,World,9472.19629800569,70.4711611033348,108.264198303223,71.058219909668,29.3377494812012,17.7783621706898,80.8805909704758,2010,208.6601676940922
561,WLD,World,10368.8828174303,70.7473747971993,108.05721282959,72.6462173461914,31.0449199676514,17.869953507141894,81.2730255801158,2011,211.74835014343282
562,WLD,World,10460.1137656964,70.9822695893294,108.46085357666,73.9178085327148,32.278980255127,18.12471667112,81.34006500388209,2012,214.6576423645018
563,WSM,Samoa,3530.5739943531603,72.417,110.755928039551,87.6593170166016,64.15537699328677,26.4578249070031,73.5421750929969,2010,262.57062204943935
564,WSM,Samoa,4063.5639955260704,72.70126829268291,106.52871704101601,86.3735885620117,64.24950833930156,23.152074211029397,76.8479257889706,2011,257.1518139423293
565,WSM,Samoa,4257.06093488812,72.98004878048779,105.15772247314501,85.71044921875,64.15572053834522,24.80494955901625,75.19505044098375,2012,255.02389223024022
566,YEM,Yemen,1310.05383929542,62.7687317073171,91.99561309814449,44.3042182922363,10.865309715271001,0.836404324876501,98.79699941550159,2010,147.1651411056518
567,YEM,Yemen,1282.39883187217,63.0535365853659,96.7122116088867,46.2305717468262,10.2864303588867,0.988630663730807,98.51510955845059,2011,153.22921371459958
568,YEM,Yemen,1289.0340776366802,63.327292682926796,96.8764801025391,46.8638191223145,10.57587003707885,1.00075568537744,98.47997044234509,2012,154.31616926193246
569,ZAF,South Africa,7389.96026361652,54.390756097560995,104.376136779785,95.3937835693359,19.696849822998,16.882196564559802,87.5144413105238,2010,219.46677017211888
570,ZAF,South Africa,8080.865243390409,55.2956585365854,102.347702026367,98.45028686523442,19.696849822998,17.1091514799534,87.08589904365982,2011,220.4948387145994
571,ZAF,South Africa,7592.15799699268,56.0983170731707,101.58596038818399,101.894142150879,19.696849822998,16.9338140808662,86.9663471362664,2012,223.176952362061
572,ZAR,Dem. Rep. Congo,311.247895989099,56.89614634146339,102.68235015869101,40.872161865234396,8.17946529388428,96.84401237512371,3.20888929606774,2010,151.7339773178097
573,ZAR,Dem. Rep. Congo,350.27065424988297,57.39863414634149,105.17725372314501,43.140998840332,8.12530040740967,96.2616685405722,3.82857343284459,2011,156.44355297088669
574,ZAR,Dem. Rep. Congo,390.706603504545,57.85407317073171,110.898872375488,43.3397903442383,8.233630180358888,95.9568960827503,4.12581404840678,2012,162.4722929000852
575,ZMB,Zambia,1456.12652618031,56.38385365853661,111.396728515625,97.35541605230625,64.24950959311565,91.8009806576372,7.54227617474092,2010,273.0016541610469
576,ZMB,Zambia,1654.52528899089,57.4221951219512,112.97570037841801,97.35541605230625,64.24950959311563,90.4550195613109,8.60280407659817,2011,274.5806260238399
577,ZMB,Zambia,1686.6180240526196,58.3633170731707,113.597129821777,97.35541605230625,64.24950959311563,88.1521280758613,10.411087336811098,2012,275.2020554671989
578,ZWE,Zimbabwe,674.268695569663,49.574658536585396,109.22888946533199,47.20413970947271,6.21249008178711,77.7953595323635,26.6908078991735,2010,162.6455192565918
579,ZWE,Zimbabwe,768.556409302399,51.6003658536585,109.22888946533199,47.20413970947271,6.0217599868774405,75.7740041989035,28.372194326524898,2011,162.45478916168213
580,ZWE,Zimbabwe,850.827693995235,53.643073170731704,109.22888946533199,47.20413970947271,5.94416999816895,75.6025323245236,28.9468184237301,2012,162.37719917297363
